order_id,customer_id,restaurant_id,city,zone,cuisine_type,order_datetime,delivery_partner_id,delivery_time_minutes,promised_delivery_time_minutes,delivery_delay_flag,order_value,delivery_fee,discount_amount,packaging_charge,platform_commission,refund_amount,rating,payment_method,customer_tenure_group,repeat_customer_flag,acquisition_channel,order_status,distance_km,weather_condition,weekend_flag,festival_flag,gross_profit,profit_margin_pct,delay_minutes,discount_band,order_month
ORD-000073,CUST-00003,REST-0088,Delhi Ncr,Saket,North Indian,2025-11-18 16:54:00,DP-0302,71,35,1,944.44,71.97,283.33,20.34,210.15,0.0,4.1,Upi,New,0,Organic,Delivered,8.8,Clear,0,0,19.13,2.03,36,High,2025-11
ORD-000806,CUST-00262,REST-0010,Delhi Ncr,Gurugram,Pizza,2025-11-20 21:33:00,DP-0243,108,40,1,884.57,134.8,88.46,25.99,206.76,0.0,4.7,Upi,1-3 months,0,App Campaign,Delivered,21.5,Hot,0,0,279.09,31.55,68,Medium,2025-11
ORD-001819,CUST-00310,REST-0028,Hyderabad,Secunderabad,South Indian,2025-11-17 17:45:00,DP-0052,43,40,1,409.92,50.3,20.5,9.12,96.06,140.44,3.6,Upi,12+ months,1,Organic,Cancelled,4.6,Cloudy,0,0,-5.46,-1.33,3,Low,2025-11
ORD-001841,CUST-00305,REST-0020,Chennai,Omr,Biryani,2025-10-02 11:33:00,DP-0255,46,40,1,535.19,43.13,80.28,19.57,98.98,0.0,3.2,Wallet,12+ months,0,App Campaign,Delivered,3.8,Clear,0,0,81.4,15.21,6,Medium,2025-10
ORD-001309,CUST-00673,REST-0053,Chennai,Anna Nagar,Healthy,2025-11-15 15:27:00,DP-0275,77,50,1,259.16,78.66,0.0,33.23,47.82,0.0,3.6,Card,4-12 months,1,Paid Search,Delivered,8.0,Rain,1,0,159.71,61.63,27,No Discount,2025-11
ORD-000538,CUST-00129,REST-0017,Kolkata,Salt Lake,Desserts,2025-08-01 22:46:00,DP-0097,67,55,1,208.63,92.64,20.86,20.79,48.08,0.0,2.3,Upi,1-3 months,1,App Campaign,Delivered,11.5,Clear,0,0,140.65,67.42,12,Low,2025-08
ORD-000913,CUST-00844,REST-0037,Pune,Hinjewadi,Cafe,2025-10-11 19:07:00,DP-0305,89,35,1,643.97,78.68,96.6,13.42,103.7,0.0,3.8,Card,1-3 months,1,Referral,Delivered,8.1,Rain,1,0,99.2,15.4,54,Medium,2025-10
ORD-001907,CUST-00100,REST-0135,Hyderabad,Secunderabad,Cafe,2025-10-01 15:47:00,DP-0207,76,35,1,351.2,82.44,0.0,10.34,59.81,0.0,3.8,Wallet,4-12 months,0,Paid Search,Delivered,7.7,Heavy Rain,0,0,152.59,43.45,41,No Discount,2025-10
ORD-001144,CUST-00142,REST-0107,Kolkata,Howrah,Cafe,2025-09-09 18:52:00,DP-0296,54,50,1,389.4,38.38,77.88,24.05,64.58,0.0,2.7,Upi,New,1,Referral,Delivered,2.7,Cloudy,0,0,49.13,12.62,4,High,2025-09
ORD-000986,CUST-00076,REST-0151,Mumbai,Andheri,Pizza,2025-09-05 15:50:00,DP-0285,85,30,1,671.09,61.64,0.0,27.68,114.14,0.0,3.6,Cash,12+ months,1,Referral,Delivered,6.4,Rain,0,0,203.46,30.32,55,No Discount,2025-09
ORD-003119,CUST-00212,REST-0171,Mumbai,Bandra,Chinese,2025-08-25 12:09:00,DP-0155,59,30,1,330.66,57.17,33.07,22.08,56.26,0.0,4.4,Wallet,1-3 months,0,Referral,Delivered,7.6,Cloudy,0,0,102.44,30.98,29,Medium,2025-08
ORD-000694,CUST-00250,REST-0059,Bengaluru,Whitefield,Desserts,2025-11-06 18:24:00,DP-0233,65,55,1,542.62,74.47,108.52,32.65,119.38,0.0,3.9,Upi,4-12 months,1,App Campaign,Delivered,7.1,Clear,0,0,117.98,21.74,10,Medium,2025-11
ORD-001498,CUST-00404,REST-0032,Hyderabad,Secunderabad,Biryani,2025-11-11 18:39:00,DP-0257,73,35,1,450.61,33.13,67.59,9.8,77.95,0.0,4.5,Cash,4-12 months,1,Organic,Delivered,2.3,Rain,0,0,53.29,11.83,38,Medium,2025-11
ORD-002249,CUST-00650,REST-0101,Mumbai,Lower Parel,Desserts,2025-08-14 08:58:00,DP-0036,54,30,1,313.29,52.03,31.33,27.11,66.17,0.0,4.4,Cash,New,0,Social Media,Delivered,5.2,Clear,0,0,113.98,36.38,24,Medium,2025-08
ORD-000337,CUST-00513,REST-0129,Chennai,Omr,North Indian,2025-11-09 09:04:00,DP-0270,165,55,1,312.14,54.93,62.43,30.66,62.02,163.59,3.4,Cash,4-12 months,0,Paid Search,Cancelled,7.0,Hot,1,0,-78.41,-25.12,110,High,2025-11
ORD-003064,CUST-00727,REST-0086,Chennai,Omr,Chinese,2025-12-19 21:11:00,DP-0203,56,55,1,342.74,75.21,34.27,15.53,77.55,0.0,2.8,Cash,12+ months,0,Referral,Delivered,7.3,Clear,0,0,134.02,39.1,1,Low,2025-12
ORD-002088,CUST-00502,REST-0068,Chennai,T Nagar,Cafe,2025-08-04 21:44:00,DP-0243,80,40,1,204.6,56.58,10.23,15.19,44.15,0.0,3.8,Wallet,New,0,Social Media,Delivered,4.8,Rain,0,0,105.69,51.66,40,Low,2025-08
ORD-001626,CUST-00661,REST-0134,Hyderabad,Secunderabad,North Indian,2025-12-18 13:04:00,DP-0096,45,35,1,287.18,50.09,57.44,25.78,50.27,0.0,4.1,Card,1-3 months,0,Social Media,Delivered,5.5,Clear,0,0,68.7,23.92,10,High,2025-12
ORD-002591,CUST-00204,REST-0029,Pune,Hinjewadi,Desserts,2025-09-15 12:31:00,DP-0241,71,40,1,153.9,60.58,0.0,23.34,35.35,0.0,4.0,Cash,4-12 months,0,Organic,Delivered,6.9,Clear,0,0,119.27,77.5,31,No Discount,2025-09
ORD-001435,CUST-00408,REST-0070,Hyderabad,Secunderabad,Chinese,2025-08-06 22:56:00,DP-0204,55,45,1,413.3,69.4,0.0,31.39,78.17,0.0,3.8,Upi,12+ months,1,Paid Search,Delivered,9.2,Cloudy,0,0,178.96,43.3,10,No Discount,2025-08
ORD-003185,CUST-00093,REST-0162,Delhi Ncr,Saket,North Indian,2025-09-28 09:08:00,DP-0167,55,50,1,374.56,50.28,112.37,13.17,72.1,0.0,4.4,Upi,New,0,Paid Search,Delivered,5.3,Clear,1,0,23.18,6.19,5,High,2025-09
ORD-001195,CUST-00320,REST-0161,Delhi Ncr,Gurugram,Biryani,2025-09-26 16:12:00,DP-0187,58,30,1,756.52,45.3,75.65,29.63,167.14,0.0,3.3,Wallet,12+ months,1,Organic,Delivered,4.8,Clear,0,0,166.42,22.0,28,Low,2025-09
ORD-000455,CUST-00274,REST-0022,Hyderabad,Hitech City,Pizza,2025-12-18 13:26:00,DP-0236,61,35,1,534.53,46.97,0.0,29.79,122.73,0.0,4.1,Cash,12+ months,0,App Campaign,Delivered,5.5,Rain,0,0,199.49,37.32,26,No Discount,2025-12
ORD-002098,CUST-00523,REST-0054,Hyderabad,Gachibowli,North Indian,2025-07-04 15:33:00,DP-0209,180,45,1,562.68,44.77,56.27,11.59,133.66,0.0,4.2,Card,12+ months,0,Referral,Delivered,4.3,Clear,0,0,133.75,23.77,135,Medium,2025-07
ORD-001058,CUST-00702,REST-0010,Delhi Ncr,Dwarka,Pizza,2025-12-12 13:40:00,DP-0140,32,40,0,297.31,63.36,44.6,18.22,62.69,0.0,4.7,Cash,New,0,Organic,Delivered,5.8,Clear,0,0,99.67,33.52,0,Medium,2025-12
ORD-000079,CUST-00134,REST-0042,Mumbai,Powai,Pizza,2025-07-02 13:38:00,DP-0207,49,50,0,613.85,48.9,61.39,27.11,124.02,285.09,3.7,Upi,1-3 months,0,App Campaign,Cancelled,5.7,Clear,0,0,-146.45,-23.86,0,Medium,2025-07
ORD-001329,CUST-00558,REST-0064,Delhi Ncr,Gurugram,Biryani,2025-10-10 17:53:00,DP-0093,67,50,1,799.89,53.3,39.99,12.26,187.52,0.0,3.5,Upi,New,0,Referral,Delivered,4.8,Clear,0,0,213.09,26.64,17,Low,2025-10
ORD-000894,CUST-00825,REST-0037,Pune,Kothrud,Cafe,2025-09-19 13:53:00,DP-0062,44,45,0,327.16,31.82,32.72,12.45,73.65,0.0,4.2,Card,New,0,Referral,Delivered,1.7,Clear,0,0,85.2,26.04,0,Medium,2025-09
ORD-003146,CUST-00627,REST-0169,Mumbai,Lower Parel,Pizza,2025-12-19 08:05:00,DP-0316,39,50,0,368.19,41.18,18.41,34.81,70.52,82.38,4.0,Wallet,4-12 months,0,App Campaign,Refunded,3.7,Clear,0,0,45.72,12.42,0,Low,2025-12
ORD-000518,CUST-00550,REST-0109,Chennai,T Nagar,Healthy,2025-07-15 13:07:00,DP-0095,58,45,1,825.4,30.99,41.27,27.94,158.93,0.0,3.5,Upi,4-12 months,1,App Campaign,Delivered,1.5,Clear,0,0,176.59,21.39,13,Low,2025-07
ORD-001087,CUST-00642,REST-0164,Pune,Hinjewadi,Desserts,2025-10-27 21:51:00,DP-0251,32,45,0,611.26,65.42,122.25,9.95,121.12,0.0,5.0,Card,New,0,Organic,Delivered,6.3,Cloudy,0,0,74.24,12.15,0,Medium,2025-10
ORD-002943,CUST-00121,REST-0056,Hyderabad,Banjara Hills,Pizza,2025-08-29 15:26:00,DP-0144,50,55,0,982.87,74.69,147.43,25.17,205.63,0.0,4.3,Card,1-3 months,0,Social Media,Delivered,7.1,Clear,0,0,158.06,16.08,0,Medium,2025-08
ORD-002958,CUST-00063,REST-0051,Pune,Viman Nagar,Pizza,2025-10-19 08:09:00,DP-0304,67,40,1,584.6,77.69,116.92,25.14,109.4,0.0,2.9,Upi,New,0,Social Media,Delivered,9.8,Clear,1,0,95.31,16.3,27,Medium,2025-10
ORD-001123,CUST-00640,REST-0089,Chennai,Anna Nagar,Desserts,2025-08-03 20:36:00,DP-0152,55,30,1,668.99,51.21,66.9,9.81,140.71,0.0,3.3,Cash,4-12 months,0,Organic,Delivered,6.1,Hot,1,0,134.83,20.15,25,Medium,2025-08
ORD-002637,CUST-00466,REST-0077,Kolkata,New Town,Biryani,2025-09-02 20:29:00,DP-0271,70,35,1,484.09,52.19,48.41,14.34,110.58,0.0,3.6,Wallet,New,0,Paid Search,Delivered,3.7,Heavy Rain,0,0,128.7,26.59,35,Medium,2025-09
ORD-001093,CUST-00695,REST-0106,Chennai,Velachery,Cafe,2025-12-25 20:39:00,DP-0020,48,50,0,729.13,52.19,145.83,23.23,138.51,0.0,4.5,Wallet,New,0,Organic,Delivered,6.1,Cloudy,0,1,68.1,9.34,0,High,2025-12
ORD-001977,CUST-00104,REST-0176,Pune,Hinjewadi,Cafe,2025-07-20 16:00:00,DP-0189,53,45,1,463.74,47.13,46.37,32.25,82.94,0.0,4.3,Card,1-3 months,1,Social Media,Delivered,5.4,Clear,1,0,115.95,25.0,8,Low,2025-07
ORD-002659,CUST-00685,REST-0143,Chennai,Velachery,Desserts,2025-10-12 10:27:00,DP-0198,42,35,1,324.83,32.04,16.24,12.08,76.64,0.0,5.0,Card,4-12 months,0,App Campaign,Delivered,1.5,Clear,1,0,104.52,32.18,7,Low,2025-10
ORD-001076,CUST-00215,REST-0108,Hyderabad,Banjara Hills,Biryani,2025-08-03 12:06:00,DP-0287,70,35,1,528.11,68.14,158.43,13.53,89.34,0.0,3.2,Upi,4-12 months,0,Paid Search,Delivered,8.4,Clear,1,0,12.58,2.38,35,High,2025-08
ORD-002478,CUST-00412,REST-0046,Pune,Viman Nagar,Biryani,2025-11-02 10:56:00,DP-0079,61,30,1,422.44,44.66,21.12,21.79,67.74,0.0,4.3,Upi,1-3 months,0,Referral,Delivered,1.6,Heavy Rain,1,0,113.07,26.77,31,Low,2025-11
ORD-000040,CUST-00002,REST-0169,Mumbai,Powai,Pizza,2025-07-27 11:30:00,DP-0304,59,35,1,476.54,51.0,47.65,23.68,95.51,0.0,3.3,Upi,4-12 months,1,Paid Search,Delivered,4.3,Clear,1,0,122.54,25.71,24,Low,2025-07
ORD-002704,CUST-00684,REST-0180,Hyderabad,Hitech City,Desserts,2025-11-23 15:00:00,DP-0025,75,40,1,418.02,65.52,62.7,19.07,82.63,0.0,3.2,Upi,4-12 months,1,Social Media,Delivered,5.2,Heavy Rain,1,0,104.52,25.0,35,Medium,2025-11
ORD-002218,CUST-00148,REST-0170,Chennai,Velachery,South Indian,2025-12-06 22:21:00,DP-0298,60,50,1,398.16,44.2,59.72,16.56,78.12,0.0,3.7,Card,12+ months,1,Organic,Delivered,3.8,Clear,1,0,79.16,19.88,10,Medium,2025-12
ORD-002688,CUST-00106,REST-0035,Delhi Ncr,Noida,Biryani,2025-11-01 21:20:00,DP-0308,67,45,1,721.56,35.63,144.31,26.11,145.74,0.0,3.5,Cash,4-12 months,1,Organic,Delivered,2.3,Clear,1,1,63.17,8.75,22,Medium,2025-11
ORD-001698,CUST-00055,REST-0157,Delhi Ncr,Noida,Pizza,2025-08-31 14:08:00,DP-0250,52,45,1,204.6,53.34,0.0,25.89,33.17,0.0,3.0,Cash,4-12 months,0,Social Media,Delivered,5.4,Clear,1,0,112.4,54.94,7,No Discount,2025-08
ORD-001956,CUST-00335,REST-0137,Hyderabad,Secunderabad,Chinese,2025-08-24 14:32:00,DP-0087,68,50,1,361.88,54.0,36.19,30.35,66.9,0.0,3.8,Card,1-3 months,0,Organic,Delivered,6.8,Clear,1,0,115.06,31.8,18,Medium,2025-08
ORD-000721,CUST-00009,REST-0068,Chennai,Omr,Cafe,2025-08-23 15:12:00,DP-0002,64,35,1,302.51,83.18,45.38,9.21,60.39,0.0,3.7,Card,New,0,App Campaign,Delivered,7.9,Heavy Rain,1,0,107.4,35.5,29,Medium,2025-08
ORD-002816,CUST-00171,REST-0070,Hyderabad,Hitech City,Chinese,2025-11-30 21:01:00,DP-0021,95,45,1,226.05,77.47,33.91,31.69,40.4,0.0,2.7,Upi,4-12 months,0,Referral,Delivered,8.5,Rain,1,0,115.65,51.16,50,Medium,2025-11
ORD-001275,CUST-00419,REST-0124,Hyderabad,Secunderabad,South Indian,2025-09-04 12:39:00,DP-0025,64,45,1,728.75,33.76,0.0,34.45,145.87,0.0,4.1,Cash,1-3 months,1,Referral,Delivered,1.7,Rain,0,0,214.08,29.38,19,No Discount,2025-09
ORD-002053,CUST-00467,REST-0046,Mumbai,Lower Parel,Biryani,2025-08-11 17:33:00,DP-0307,68,55,1,697.7,66.46,104.66,20.56,137.57,0.0,3.9,Card,1-3 months,0,Paid Search,Delivered,9.4,Clear,0,0,119.93,17.19,13,Medium,2025-08
ORD-000196,CUST-00403,REST-0097,Chennai,Velachery,North Indian,2025-07-06 08:23:00,DP-0223,64,55,1,1021.9,53.94,102.19,17.93,240.94,0.0,3.6,Wallet,New,0,App Campaign,Delivered,6.7,Clear,1,0,210.62,20.61,9,Medium,2025-07
ORD-002181,CUST-00532,REST-0058,Delhi Ncr,Gurugram,Healthy,2025-12-27 14:40:00,DP-0117,51,50,1,179.8,38.18,26.97,33.69,29.95,0.0,3.5,Wallet,1-3 months,1,Social Media,Delivered,2.7,Clear,1,0,74.85,41.63,1,Medium,2025-12
ORD-000106,CUST-00642,REST-0033,Kolkata,Park Street,North Indian,2025-07-08 08:35:00,DP-0178,52,40,1,301.74,50.34,45.26,31.69,58.78,0.0,3.6,Cash,New,0,Organic,Delivered,4.2,Rain,0,0,95.55,31.67,12,Medium,2025-07
ORD-002964,CUST-00402,REST-0105,Kolkata,Howrah,Cafe,2025-12-23 17:51:00,DP-0139,65,40,1,579.83,48.55,28.99,15.18,118.58,0.0,3.3,Card,1-3 months,0,Organic,Delivered,5.6,Rain,0,0,153.32,26.44,25,Low,2025-12
ORD-000143,CUST-00118,REST-0152,Kolkata,New Town,Pizza,2025-11-20 09:39:00,DP-0296,74,35,1,603.99,76.79,120.8,25.18,96.65,0.0,4.1,Wallet,1-3 months,1,Social Media,Delivered,7.6,Clear,0,0,77.82,12.88,39,High,2025-11
ORD-001362,CUST-00629,REST-0085,Mumbai,Powai,Desserts,2025-08-21 14:06:00,DP-0036,34,30,1,344.81,45.3,68.96,33.55,57.44,0.0,3.5,Cash,New,0,Referral,Delivered,4.6,Clear,0,0,67.33,19.53,4,Medium,2025-08
ORD-000742,CUST-00846,REST-0007,Pune,Hinjewadi,Cafe,2025-09-24 12:02:00,DP-0052,87,45,1,613.42,67.24,184.03,34.98,124.39,0.0,3.3,Card,12+ months,1,Organic,Delivered,7.0,Heavy Rain,0,1,42.58,6.94,42,High,2025-09
ORD-000911,CUST-00484,REST-0146,Chennai,Anna Nagar,Cafe,2025-10-07 12:08:00,DP-0266,27,30,0,342.64,40.62,68.53,34.86,68.39,0.0,3.9,Card,1-3 months,1,Paid Search,Delivered,3.9,Hot,0,0,75.34,21.99,0,High,2025-10
ORD-002547,CUST-00503,REST-0039,Kolkata,Salt Lake,Pizza,2025-10-19 15:09:00,DP-0290,55,35,1,362.26,50.1,36.23,19.13,71.14,0.0,3.3,Cash,4-12 months,0,App Campaign,Delivered,4.7,Clear,1,0,104.14,28.75,20,Medium,2025-10
ORD-000259,CUST-00538,REST-0107,Kolkata,Howrah,Cafe,2025-08-13 11:00:00,DP-0086,42,30,1,691.07,54.56,103.66,13.18,164.91,0.0,2.6,Upi,1-3 months,1,App Campaign,Delivered,4.7,Clear,0,0,128.99,18.67,12,Medium,2025-08
ORD-001981,CUST-00611,REST-0105,Kolkata,Howrah,Cafe,2025-10-25 13:22:00,DP-0236,59,30,1,488.69,70.84,48.87,33.52,107.05,0.0,3.6,Card,New,0,Organic,Delivered,6.7,Clear,1,0,162.54,33.26,29,Medium,2025-10
ORD-002221,CUST-00633,REST-0055,Pune,Koregaon Park,Pizza,2025-09-07 18:27:00,DP-0270,42,45,0,458.89,51.59,68.83,15.86,99.3,0.0,4.5,Card,4-12 months,1,Social Media,Delivered,4.4,Hot,1,0,97.92,21.34,0,Medium,2025-09
ORD-001221,CUST-00541,REST-0077,Kolkata,Howrah,Biryani,2025-11-11 09:41:00,DP-0158,46,35,1,597.8,37.17,119.56,13.03,132.28,0.0,3.4,Cash,New,0,Organic,Delivered,3.0,Clear,0,0,62.92,10.53,11,High,2025-11
ORD-002490,CUST-00004,REST-0086,Chennai,T Nagar,Chinese,2025-10-15 16:49:00,DP-0062,48,50,0,737.33,42.73,0.0,15.1,124.76,0.0,4.4,Wallet,4-12 months,0,App Campaign,Delivered,3.2,Rain,0,0,182.59,24.76,0,No Discount,2025-10
ORD-002721,CUST-00443,REST-0085,Mumbai,Andheri,Desserts,2025-07-08 12:36:00,DP-0231,62,30,1,433.29,60.24,0.0,17.49,80.68,0.0,4.8,Upi,4-12 months,0,Paid Search,Delivered,5.9,Clear,0,0,158.41,36.56,32,No Discount,2025-07
ORD-002138,CUST-00507,REST-0145,Hyderabad,Hitech City,Biryani,2025-11-20 12:57:00,DP-0298,76,40,1,287.63,75.59,14.38,18.88,52.69,0.0,4.4,Card,12+ months,1,Organic,Delivered,7.4,Heavy Rain,0,0,132.78,46.16,36,Low,2025-11
ORD-001088,CUST-00059,REST-0114,Mumbai,Andheri,Desserts,2025-12-23 22:20:00,DP-0097,54,30,1,433.64,25.55,0.0,27.32,86.76,0.0,3.7,Wallet,12+ months,1,Organic,Delivered,0.7,Rain,0,0,139.63,32.2,24,No Discount,2025-12
ORD-002432,CUST-00439,REST-0173,Pune,Kothrud,Chinese,2025-09-18 18:25:00,DP-0014,44,50,0,443.11,40.81,0.0,33.84,101.23,0.0,3.6,Card,1-3 months,1,Social Media,Delivered,3.1,Clear,0,0,175.88,39.69,0,No Discount,2025-09
ORD-001390,CUST-00058,REST-0088,Delhi Ncr,Dwarka,North Indian,2025-10-12 22:22:00,DP-0184,63,50,1,158.28,77.44,31.66,34.53,30.95,0.0,3.1,Unknown,4-12 months,1,App Campaign,Delivered,9.1,Rain,1,0,111.26,70.29,13,High,2025-10
ORD-002561,CUST-00396,REST-0175,Hyderabad,Secunderabad,South Indian,2025-09-15 08:34:00,DP-0082,59,50,1,1002.09,52.65,100.21,33.07,234.0,0.0,3.7,Wallet,New,0,Referral,Delivered,4.2,Clear,0,0,219.51,21.91,9,Medium,2025-09
ORD-002524,CUST-00764,REST-0099,Bengaluru,Indiranagar,Pizza,2025-11-02 11:24:00,DP-0227,39,35,1,648.66,47.97,64.87,23.05,109.07,0.0,3.4,Card,New,0,App Campaign,Delivered,4.3,Clear,1,0,115.22,17.76,4,Medium,2025-11
ORD-000038,CUST-00048,REST-0121,Hyderabad,Banjara Hills,Pizza,2025-08-15 22:38:00,DP-0206,54,55,0,972.8,51.43,48.64,32.35,169.61,0.0,5.0,Upi,4-12 months,0,App Campaign,Delivered,4.9,Clear,0,1,204.75,21.05,0,Low,2025-08
ORD-002171,CUST-00646,REST-0151,Mumbai,Lower Parel,Pizza,2025-11-18 19:46:00,DP-0228,69,45,1,295.04,84.75,44.26,27.69,55.39,86.72,2.9,Wallet,4-12 months,1,Organic,Refunded,8.9,Hot,0,0,36.85,12.49,24,Medium,2025-11
ORD-000277,CUST-00534,REST-0059,Bengaluru,Indiranagar,Desserts,2025-09-17 14:56:00,DP-0273,45,40,1,312.11,71.15,46.82,33.98,60.52,0.0,3.6,Upi,New,0,Referral,Delivered,6.9,Clear,0,0,118.83,38.07,5,Medium,2025-09
ORD-000685,CUST-00200,REST-0001,Pune,Koregaon Park,Pizza,2025-08-21 12:56:00,DP-0161,40,40,0,443.43,26.84,44.34,8.28,84.22,0.0,4.3,Card,1-3 months,1,Referral,Delivered,0.7,Clear,0,0,75.0,16.91,0,Low,2025-08
ORD-002473,CUST-00023,REST-0112,Kolkata,Salt Lake,Cafe,2025-07-20 11:30:00,DP-0012,46,45,1,383.4,34.16,38.34,9.87,71.49,0.0,3.2,Cash,12+ months,1,Referral,Delivered,2.3,Clear,1,0,77.18,20.13,1,Medium,2025-07
ORD-002908,CUST-00070,REST-0056,Hyderabad,Hitech City,Pizza,2025-08-25 18:17:00,DP-0274,59,55,1,495.73,68.67,0.0,26.55,79.42,0.0,3.3,Wallet,4-12 months,0,Paid Search,Delivered,8.1,Cloudy,0,0,174.64,35.23,4,No Discount,2025-08
ORD-003120,CUST-00650,REST-0016,Mumbai,Bandra,Biryani,2025-08-12 16:19:00,DP-0234,65,55,1,259.28,52.33,51.86,33.73,58.04,0.0,2.9,Upi,New,0,Social Media,Delivered,6.4,Cloudy,0,0,92.24,35.58,10,High,2025-08
ORD-001377,CUST-00676,REST-0052,Kolkata,New Town,Chinese,2025-09-26 10:09:00,DP-0169,42,55,0,678.38,32.65,0.0,21.54,138.69,0.0,5.0,Card,4-12 months,0,Paid Search,Delivered,1.9,Hot,0,0,192.88,28.43,0,No Discount,2025-09
ORD-001628,CUST-00821,REST-0150,Delhi Ncr,Saket,Chinese,2025-10-20 09:51:00,DP-0157,49,45,1,334.4,32.02,16.72,32.27,68.35,47.01,3.5,Card,1-3 months,0,Organic,Cancelled,2.0,Hot,0,1,68.91,20.61,4,Low,2025-10
ORD-001009,CUST-00795,REST-0120,Pune,Kothrud,Desserts,2025-07-01 16:14:00,DP-0083,37,50,0,298.86,27.12,44.83,9.33,54.99,0.0,4.4,Wallet,4-12 months,1,Referral,Delivered,0.9,Clear,0,0,46.61,15.6,0,Medium,2025-07
ORD-001345,CUST-00374,REST-0118,Delhi Ncr,Saket,Pizza,2025-10-02 14:11:00,DP-0284,72,45,1,351.22,84.36,17.56,15.15,84.06,0.0,3.5,Cash,12+ months,0,Referral,Delivered,8.7,Clear,0,0,166.01,47.27,27,Low,2025-10
ORD-001453,CUST-00619,REST-0107,Kolkata,Park Street,Cafe,2025-11-01 18:43:00,DP-0312,62,30,1,435.99,71.6,21.8,27.28,71.05,0.0,4.0,Upi,1-3 months,0,Organic,Delivered,7.9,Clear,1,1,148.13,33.98,32,Low,2025-11
ORD-001793,CUST-00348,REST-0131,Mumbai,Powai,Healthy,2025-10-05 20:38:00,DP-0026,57,30,1,473.64,53.16,47.36,9.77,109.47,0.0,3.3,Upi,1-3 months,0,App Campaign,Delivered,5.3,Clear,1,0,125.04,26.4,27,Low,2025-10
ORD-001708,CUST-00631,REST-0171,Mumbai,Lower Parel,Chinese,2025-07-23 09:22:00,DP-0133,51,35,1,491.5,91.71,49.15,31.38,99.08,0.0,4.4,Card,12+ months,1,Referral,Delivered,9.4,Clear,0,0,173.02,35.2,16,Low,2025-07
ORD-003192,CUST-00524,REST-0139,Pune,Hinjewadi,North Indian,2025-08-27 08:37:00,DP-0135,42,45,0,378.62,47.86,113.59,23.17,83.64,0.0,4.1,Cash,12+ months,1,Social Media,Delivered,5.0,Clear,0,0,41.08,10.85,0,High,2025-08
ORD-002940,CUST-00045,REST-0006,Bengaluru,Whitefield,Desserts,2025-09-03 15:44:00,DP-0222,58,55,1,625.45,51.7,125.09,34.19,109.4,0.0,3.6,Card,1-3 months,0,Social Media,Delivered,6.4,Clear,0,0,70.2,11.22,3,Medium,2025-09
ORD-000037,CUST-00381,REST-0033,Kolkata,New Town,North Indian,2025-07-31 21:09:00,DP-0007,52,50,1,460.53,48.6,46.05,32.15,98.52,0.0,3.7,Card,New,0,Organic,Delivered,3.9,Clear,0,0,133.22,28.93,2,Low,2025-07
ORD-000677,CUST-00188,REST-0068,Chennai,T Nagar,Cafe,2025-07-05 13:08:00,DP-0299,43,30,1,772.25,38.57,77.23,33.64,142.95,0.0,4.4,Upi,12+ months,1,Paid Search,Delivered,2.3,Hot,1,0,137.93,17.86,13,Medium,2025-07
ORD-000288,CUST-00285,REST-0035,Delhi Ncr,Gurugram,Biryani,2025-12-12 12:14:00,DP-0113,60,55,1,205.51,58.11,10.28,16.77,33.82,0.0,3.4,Cash,1-3 months,0,App Campaign,Delivered,5.7,Clear,0,0,98.42,47.89,5,Low,2025-12
ORD-002273,CUST-00314,REST-0165,Pune,Kothrud,Pizza,2025-08-04 18:53:00,DP-0286,33,45,0,382.26,27.09,38.23,8.74,86.68,0.0,3.6,Upi,New,0,App Campaign,Delivered,0.7,Cloudy,0,0,84.28,22.05,0,Medium,2025-08
ORD-001017,CUST-00120,REST-0139,Pune,Kothrud,North Indian,2025-10-08 08:20:00,DP-0201,47,50,0,601.45,53.3,90.22,20.89,136.26,0.0,5.0,Cash,1-3 months,0,Social Media,Delivered,5.8,Clear,0,0,120.23,19.99,0,Medium,2025-10
ORD-001313,CUST-00068,REST-0173,Pune,Koregaon Park,Chinese,2025-07-16 10:24:00,DP-0239,43,50,0,244.43,48.28,0.0,33.42,49.19,0.0,3.5,Upi,12+ months,1,Referral,Delivered,3.7,Cloudy,0,0,130.89,53.55,0,No Discount,2025-07
ORD-000747,CUST-00031,REST-0031,Kolkata,Salt Lake,Biryani,2025-09-18 18:25:00,DP-0046,48,30,1,457.74,54.32,22.89,10.84,89.6,0.0,2.8,Cash,New,1,Referral,Delivered,4.9,Clear,0,0,131.87,28.81,18,Low,2025-09
ORD-000248,CUST-00182,REST-0076,Mumbai,Lower Parel,Healthy,2025-08-13 09:19:00,DP-0158,35,55,0,286.55,43.01,42.98,25.31,62.27,0.0,4.1,Wallet,12+ months,1,Organic,Delivered,1.3,Heavy Rain,0,0,87.61,30.57,0,Medium,2025-08
ORD-001432,CUST-00350,REST-0165,Pune,Viman Nagar,Pizza,2025-11-29 18:04:00,DP-0133,42,40,1,281.43,76.52,0.0,15.85,54.71,0.0,4.3,Card,4-12 months,1,Organic,Delivered,7.4,Clear,1,0,147.08,52.26,2,No Discount,2025-11
ORD-000206,CUST-00602,REST-0117,Chennai,Omr,Healthy,2025-12-07 21:47:00,DP-0309,81,50,1,533.35,74.36,0.0,8.36,113.32,0.0,3.8,Wallet,12+ months,1,App Campaign,Delivered,7.1,Heavy Rain,1,0,196.04,36.76,31,No Discount,2025-12
